job_title_cleaned,job_level,Rating,Company Name,Location,Headquarters,job_state,same_location,Size,years_of_operation,Type of ownership,Industry,Sector,Revenue,min_salary,max_salary,avg_salary,python,r,excel,sql,tableau,power_bi,hadoop,spark,kafka,aws,big_data,machine_learning
Data Scientist, Other,-1.0,Hatch Data Inc,"San Francisco, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,122,146,134,True,True,False,False,False,False,False,True,False,True,False,True
Data Scientist,Senior,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO", VA,False,5001 to 10000,-1,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),122,146,134,True,True,False,True,False,False,False,False,False,False,True,True
Data Scientist, Other,4.3,Quick Base,"Cambridge, MA","Cambridge, MA", MA,True,201 to 500,25,Company - Private,Enterprise Software & Network Solutions,Information Technology,NA,112,116,114,True,False,True,True,True,True,False,False,False,False,False,True
Data Scientist, Other,3.7,Takeda,"Cambridge, MA","OSAKA, Japan", MA,False,10000+,243,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),112,116,114,True,True,False,True,False,False,False,True,False,False,False,True
Data Scientist, Other,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO", VA,False,5001 to 10000,-1,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),112,116,114,True,True,False,True,True,False,True,True,False,False,False,True
Other, Other,3.9,Southwest Research Institute,"Oklahoma City, OK","San Antonio, TX", OK,False,1001 to 5000,77,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),112,116,114,True,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,4.7,Compass Consulting Group,"Thousand Oaks, CA","Danville, CA", CA,False,51 to 200,16,Company - Private,Consulting,Business Services,NA,112,116,114,True,False,False,True,False,False,False,False,False,False,False,True
Other, Other,4.8,Klaviyo,"Boston, MA","Boston, MA", MA,True,201 to 500,12,Company - Private,Computer Hardware & Software,Information Technology,NA,112,116,114,True,False,False,False,False,False,False,False,True,False,False,True
Data Scientist, Other,4.0,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom", MD,False,10000+,111,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),112,116,114,True,True,False,True,False,False,True,True,False,True,False,True
Data Scientist, Other,4.4,"SolutionIT, Inc.","Edison, NJ","Wilmington, MA", NJ,False,51 to 200,-1,Company - Private,Other,-1,NA,112,116,114,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.2,Perspecta,"Adelphi, MD","Chantilly, VA", MD,False,10000+,6,Company - Public,Aerospace & Defense,Aerospace & Defense,NA,112,116,114,True,False,False,False,False,False,True,False,False,False,True,True
Data Scientist, Other,4.5,Smith Hanley Associates,"Washington, DC","New York, 061", DC,False,1 to 50,44,Company - Private,Staffing & Outsourcing,Business Services,NA,112,116,114,True,True,False,True,False,False,False,False,False,False,False,True
Other, Other,3.5,Allen Institute,"Seattle, WA","Seattle, WA", WA,True,201 to 500,21,Nonprofit Organization,Research & Development,Business Services,$100 to $500 million (USD),112,116,114,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,4.4,Eliassen Group,"Plano, TX","Reading, MA", TX,False,1001 to 5000,35,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),112,116,114,True,True,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.1,Bayside Solutions,"Sunnyvale, CA","Pleasanton, CA", CA,False,1 to 50,23,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),112,116,114,True,True,False,True,True,False,False,False,False,False,False,False
Data Scientist,Senior,3.5,Evolve Vacation Rental,"Denver, CO","Denver, CO", CO,True,201 to 500,13,Company - Private,Travel Agencies,Travel & Tourism,NA,112,116,114,True,False,False,True,False,False,False,False,False,False,False,True
Data Scientist, Other,3.8,AgreeYa Solutions,"Thousand Oaks, CA","Folsom, CA", CA,False,1001 to 5000,25,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),112,116,114,True,True,False,True,False,False,False,False,False,False,False,True
Data Scientist, Other,3.7,Carolina Power & Light Co,"McLean, VA","Raleigh, NC", VA,False,5001 to 10000,116,Subsidiary or Business Segment,Energy,"Oil, Gas, Energy & Utilities",NA,112,116,114,True,True,False,True,False,False,False,False,True,False,True,True
Manager, Other,3.5,Central California Alliance for Health,"Scotts Valley, CA","Scotts Valley, CA", CA,True,501 to 1000,28,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),112,116,114,False,False,False,True,True,False,False,False,False,False,False,False
Other, Other,3.7,MassMutual,"Boston, MA","Springfield, MA", MA,False,5001 to 10000,173,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),112,116,114,False,False,False,True,False,False,True,True,True,False,True,False
Other, Other,5.0,"New Iron Group, Inc.","Boston, MA","Austin, TX", MA,False,1 to 50,21,Contract,Computer Hardware & Software,Information Technology,NA,112,116,114,True,False,False,True,False,False,False,False,False,False,False,True
Other, Other,4.0,Travelers,"Hartford, CT","Hartford, CT", CT,True,10000+,171,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),112,116,114,True,False,False,True,False,False,False,True,False,True,True,False
Analyst,Senior,3.6,Twitch,"San Francisco, CA","San Francisco, CA", CA,True,1001 to 5000,13,Subsidiary or Business Segment,Internet,Information Technology,NA,112,116,114,True,True,False,True,True,False,False,False,False,False,False,False
Data Scientist,Senior,4.8,Klaviyo,"Boston, MA","Boston, MA", MA,True,201 to 500,12,Company - Private,Computer Hardware & Software,Information Technology,NA,110,163,136,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.8,GutCheck,"Denver, CO","Denver, CO", CO,True,51 to 200,15,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),110,163,136,False,True,True,False,False,False,False,False,False,False,False,False
Other, Other,3.6,Biogen,"Cambridge, MA","Cambridge, MA", MA,True,5001 to 10000,46,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),110,163,136,False,True,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,-1.0,HireAi,"San Francisco, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,110,163,136,True,True,False,True,True,False,False,True,False,False,False,True
Data Scientist, Other,-1.0,HireAi,"San Francisco, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,110,163,136,True,True,False,True,True,False,False,True,False,False,False,True
Other,Senior,3.3,Tempus Labs,"Redwood City, CA","Chicago, IL", CA,False,501 to 1000,9,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,NA,110,163,136,True,False,False,True,False,False,False,False,False,True,False,True
Data Scientist, Other,4.1,Mentor Graphics,"Fremont, CA","Wilsonville, OR", CA,False,5001 to 10000,43,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),110,163,136,True,True,False,False,False,False,False,False,False,False,False,True
Data Scientist,Senior,3.6,WCG (WIRB-Copernicus Group),"Hamilton, NJ","Princeton, NJ", NJ,False,1001 to 5000,-1,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),110,163,136,False,True,True,False,False,True,False,False,False,False,False,False
Other, Other,4.5,Kingfisher Systems,"Falls Church, VA","Falls Church, VA", VA,True,51 to 200,19,Company - Private,Federal Agencies,Government,$25 to $50 million (USD),110,163,136,True,False,False,True,False,False,False,False,False,False,False,False
Other, Other,3.3,Tempus Labs,"Chicago, IL","Chicago, IL", IL,True,501 to 1000,9,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,NA,110,163,136,False,False,False,False,False,False,False,False,False,True,False,True
Other, Other,3.4,Liberty Mutual Insurance,"Indianapolis, IN","Boston, MA", IN,False,10000+,112,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),110,163,136,True,False,False,True,False,False,False,False,True,False,False,False
Data Scientist, Other,4.3,Visionary Integration Professionals,"Washington, DC","Folsom, CA", DC,False,501 to 1000,28,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),110,163,136,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO", VA,False,5001 to 10000,-1,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),110,163,136,True,False,False,False,False,False,False,False,False,False,False,True
Other, Other,4.0,Dynetics,"Huntsville, AL","Huntsville, AL", AL,True,1001 to 5000,50,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),110,163,136,True,False,False,False,False,False,False,False,False,False,False,False
Other, Other,4.5,Systems & Technology Research,"Woburn, MA","Woburn, MA", MA,True,201 to 500,14,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),110,163,136,False,False,False,False,False,False,False,False,False,False,False,False
Analyst,Senior,4.5,Novetta,"Herndon, VA","Mc Lean, VA", VA,False,501 to 1000,12,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),110,163,136,True,True,False,True,False,False,False,False,False,False,False,True
Data Engineer, Other,3.9,Navy Federal Credit Union,"Merrifield, VA","Vienna, VA", VA,False,10000+,91,Other Organization,Banks & Credit Unions,Finance,NA,110,163,136,False,False,False,True,True,True,False,False,False,False,False,False
Other,Senior,4.0,Exact Sciences Corporation,"Madison, WI","Madison, WI", WI,True,1001 to 5000,29,Company - Public,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),110,163,136,False,False,False,False,False,False,False,False,False,False,False,False
Analyst,Senior,3.6,Community Behavioral Health,"Philadelphia, PA","Phila, PA", PA,False,201 to 500,30,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),110,163,136,False,False,True,True,True,True,False,False,False,False,False,False
Other,Senior,3.3,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC", NC,True,5001 to 10000,149,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),110,163,136,False,True,False,False,False,False,False,False,False,False,False,False
Other,Senior,5.0,LifeOmic,"Raleigh, NC","Indianapolis, IN", NC,False,51 to 200,8,Company - Private,Enterprise Software & Network Solutions,Information Technology,NA,110,163,136,False,False,False,False,False,False,False,True,False,True,False,True
Data Scientist, Other,4.1,Twitter,"San Francisco, CA","San Francisco, CA", CA,True,1001 to 5000,18,Company - Public,Internet,Information Technology,$2 to $5 billion (USD),124,198,161,True,True,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.2,Postmates - Corporate HQ,"San Francisco, CA","San Francisco, CA", CA,True,1001 to 5000,13,Company - Private,Express Delivery Services,Transportation & Logistics,NA,124,198,161,True,True,False,True,False,False,False,True,False,False,False,True
Data Scientist, Other,4.9,"Visionist, Inc.","Columbia, MD","Columbia, MD", MD,True,51 to 200,14,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),124,198,161,True,True,False,False,True,False,True,True,False,False,False,True
Data Scientist, Other,-1.0,Navio,"San Mateo, CA","Half Moon Bay, CA", CA,False,NA,-1,Other Organization,Other,-1,NA,124,198,161,False,False,False,False,False,False,False,False,False,True,False,False
Data Scientist, Other,3.3,Concerto HealthAI,"Boston, MA","Boston, MA", MA,True,201 to 500,6,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,NA,124,198,161,True,True,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,-1.0,Evolvinc,"Burbank, CA","Los Angeles, CA", CA,False,1 to 50,19,Company - Private,IT Services,Information Technology,NA,124,198,161,True,True,False,True,False,False,True,True,False,True,True,True
Data Scientist, Other,5.0,PROPRIUS,"Sunnyvale, CA","London, United Kingdom", CA,False,1 to 50,-1,Company - Private,Enterprise Software & Network Solutions,Information Technology,NA,124,198,161,True,True,False,False,True,False,True,True,False,False,True,True
Data Scientist, Other,3.4,TECHNOCRAFT Solutions,"San Ramon, CA","Hilliard, OH", CA,False,1 to 50,-1,Company - Private,Advertising & Marketing,Business Services,$1 to $5 million (USD),124,198,161,True,False,False,True,False,False,False,False,False,False,True,True
Data Scientist, Other,4.1,"Latitude, Inc.","Washington, DC","Hanover, MD", DC,False,1 to 50,-1,Company - Private,Consulting,Business Services,$1 to $5 million (USD),124,198,161,True,True,False,True,True,False,False,False,False,False,False,True
Data Scientist, Other,5.0,Royce Geospatial,"Springfield, VA","Arlington, VA", VA,False,51 to 200,10,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD),124,198,161,True,False,False,True,False,False,False,False,False,False,True,False
Data Scientist, Other,4.2,CyberCoders,"Phoenix, AZ","Irvine, CA", AZ,False,201 to 500,25,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),124,198,161,True,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.7,Booz Allen Hamilton Inc.,"Oxnard, CA","Mc Lean, VA", CA,False,10000+,110,Company - Public,Consulting,Business Services,$5 to $10 billion (USD),124,198,161,True,False,False,False,True,False,True,False,False,False,True,True
Data Scientist, Other,3.8,Burns & McDonnell,"Kansas City, MO","Kansas City, MO", MO,True,5001 to 10000,126,Company - Private,Architectural & Engineering Services,Business Services,$1 to $2 billion (USD),124,198,161,True,True,False,True,False,False,False,False,False,False,False,True
Data Scientist, Other,4.8,InvenTech Info,"Jersey City, NJ","Bengaluru, India", NJ,False,201 to 500,14,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),124,198,161,True,True,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,3.5,Robert Half,"Manchester, NH","Menlo Park, CA", NH,False,10000+,76,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),124,198,161,True,False,False,True,False,False,True,True,False,False,False,True
Analyst, Other,4.6,GreatAmerica Financial Services,"Cedar Rapids, IA","Cedar Rapids, IA", IA,True,501 to 1000,32,Company - Private,Lending,Finance,$100 to $500 million (USD),124,198,161,False,False,True,True,True,False,False,False,False,False,False,False
Data Scientist, Other,4.5,Conflux Systems Inc.,"Winters, TX","Alpharetta, GA", TX,False,1 to 50,-1,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),124,198,161,True,False,False,True,False,False,True,True,False,True,False,True
Data Scientist, Other,3.9,Criteo,"Ann Arbor, MI","Paris, France", MI,False,1001 to 5000,19,Company - Public,Internet,Information Technology,$2 to $5 billion (USD),124,198,161,True,True,False,False,False,False,True,True,False,False,False,True
Data Scientist, Other,3.4,Voice,"Brooklyn, NY",-1, NY,False,NA,-1,Company - Private,Other,-1,NA,124,198,161,True,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,-1.0,Microagility,"New York, NY","Princeton, NJ", NY,False,1 to 50,-1,Company - Private,Consulting,Business Services,$1 to $5 million (USD),124,198,161,False,True,False,True,False,False,False,False,False,False,False,True
Data Scientist, Other,4.1,Coverent,"McLean, VA","McLean, VA", VA,True,51 to 200,16,Company - Private,Consulting,Business Services,$10 to $25 million (USD),124,198,161,True,False,True,False,False,False,False,False,False,False,False,False
Data Scientist, Other,3.7,Via Transportation,"New York, NY","New York, NY", NY,True,501 to 1000,12,Company - Private,Internet,Information Technology,NA,79,133,106,True,True,False,True,True,False,False,False,False,False,False,True
Data Scientist,Senior,3.5,Benson Hill,"Saint Louis, MO","Saint Louis, MO", MO,True,201 to 500,12,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),79,133,106,True,True,False,False,False,False,False,False,False,False,True,True
Data Scientist, Other,4.6,"Conch Technologies, Inc","Concord, CA","Memphis, TN", CA,False,51 to 200,-1,Company - Private,Consulting,Business Services,$5 to $10 million (USD),79,133,106,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,-1.0,Falcon IT & Staffing Solutions,"Fort Belvoir, VA","Washington, DC", VA,False,NA,-1,Company - Public,Other,-1,NA,79,133,106,True,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,-1.0,"Rainmaker Resources, LLC","Cincinnati, OH","Cincinnati, OH", OH,True,1 to 50,-1,Company - Private,Other,-1,NA,79,133,106,False,False,True,False,False,False,False,False,False,False,True,False
Other, Other,4.4,Rocket Lawyer,"San Francisco, CA","San Francisco, CA", CA,True,51 to 200,16,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),79,133,106,True,False,False,True,False,False,True,False,True,False,True,False
Data Scientist, Other,3.6,DataLab USA,"Germantown, MD","Germantown, MD", MD,True,51 to 200,-1,Company - Private,IT Services,Information Technology,NA,79,133,106,True,True,True,True,True,False,False,False,False,False,False,False
Data Scientist, Other,3.1,Werner Enterprises Inc,"Omaha, NE","Omaha, NE", NE,True,10000+,68,Company - Public,Logistics & Supply Chain,Transportation & Logistics,$2 to $5 billion (USD),79,133,106,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,5.0,PeopleCom,"McLean, VA","Reston, VA", VA,False,1 to 50,-1,Company - Private,Other,-1,$1 to $5 million (USD),79,133,106,True,False,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,5.0,VANTA Partners,"Open Fork, VA","Clifton Park, NY", VA,False,1 to 50,6,Company - Private,Staffing & Outsourcing,Business Services,NA,79,133,106,True,True,False,False,False,False,False,True,False,False,False,True
Data Scientist, Other,-1.0,B4Corp,"Reston, VA","Leesburg, VA", VA,False,51 to 200,-1,Company - Private,IT Services,Information Technology,NA,79,133,106,True,False,True,True,False,False,False,False,False,False,False,True
Data Scientist, Other,-1.0,"Blue Icy Water, LLC",United States,"Livonia, MI",,False,1 to 50,-1,Company - Private,Other,-1,NA,79,133,106,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,3.5,"Farmer's Business Network, Inc.","San Carlos, CA","San Carlos, CA", CA,True,201 to 500,10,Company - Private,Farm Support Services,Agriculture & Forestry,NA,79,133,106,True,True,False,False,False,False,False,False,False,False,True,True
Data Scientist, Other,-1.0,Sonde Health,"Boston, MA","Boston, MA", MA,True,1 to 50,-1,Private Practice / Firm,Health Care Services & Hospitals,Health Care,Less than $1 million (USD),79,133,106,True,True,False,False,False,False,False,False,False,True,False,True
Data Scientist, Other,5.0,Maxiom,"Ashburn, VA","Ashburn, VA", VA,True,1 to 50,-1,Company - Public,Other,-1,NA,79,133,106,True,True,False,True,True,False,True,False,False,False,False,False
Data Scientist, Other,2.7,Change Healthcare,"Lombard, IL","Nashville, TN", IL,False,10000+,17,Company - Public,IT Services,Information Technology,NA,79,133,106,False,False,True,True,False,False,False,False,False,False,False,False
Data Scientist, Other,4.1,DCS Corp,"Hampton, VA","Alexandria, VA", VA,False,1001 to 5000,47,Company - Private,Research & Development,Business Services,$100 to $500 million (USD),79,133,106,True,True,False,False,False,False,False,False,False,False,True,True
Data Scientist, Other,2.1,Hive (CA),"San Francisco, CA","Los Angeles, CA", CA,False,NA,5,Company - Private,Telecommunications Services,Telecommunications,NA,79,133,106,True,True,False,True,False,False,True,True,False,False,False,True
Other, Other,4.8,Jane Street,"New York, NY","New York, NY", NY,True,501 to 1000,24,Company - Private,Investment Banking & Asset Management,Finance,NA,79,133,106,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,4.5,Envision LLC,"Saint Louis, MO","Saint Louis, MO", MO,True,201 to 500,30,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),69,116,92,True,False,False,False,False,False,False,False,False,False,False,True
Data Scientist,Senior,4.0,Autodesk,"San Francisco, CA","San Rafael, CA", CA,False,5001 to 10000,42,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),69,116,92,True,True,False,False,False,False,True,True,False,True,True,True
Data Scientist, Other,3.3,Hackensack Meridian Health,"Edison, NJ","Edison, NJ", NJ,True,10000+,-1,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),69,116,92,True,True,False,False,True,True,False,False,False,False,False,True
Data Scientist,Senior,3.9,Novartis,"Cambridge, MA","Basel, Switzerland", MA,False,10000+,28,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),69,116,92,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,3.2,Net2Source Inc.,"Alpharetta, GA","Somerset, NJ", GA,False,1001 to 5000,17,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),69,116,92,True,True,False,True,False,False,True,True,False,False,False,True
Data Scientist, Other,3.2,The Trade Desk,"Boulder, CO","Ventura, CA", CO,False,1001 to 5000,15,Company - Public,Internet,Information Technology,NA,69,116,92,True,True,False,True,False,False,False,True,False,True,True,True
Data Scientist, Other,3.7,IBM,"Atlanta, GA","Armonk, NY", GA,False,10000+,113,Company - Public,IT Services,Information Technology,$10+ billion (USD),69,116,92,True,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,4.4,Knowesis Inc.,"Falls Church, VA","Fairfax, VA", VA,False,51 to 200,17,Company - Private,Consulting,Business Services,$25 to $50 million (USD),69,116,92,True,True,False,True,True,False,True,False,False,False,False,True
Data Scientist, Other,3.1,MoTek Technologies,"Mountain View, CA","San Jose, CA", CA,False,1 to 50,15,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),69,116,92,True,False,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,3.3,The Davey Tree Expert Company,"Kent, OH","Kent, OH", OH,True,10000+,144,Self-employed,Timber Operations,Agriculture & Forestry,$1 to $2 billion (USD),69,116,92,True,True,False,True,False,False,False,False,False,False,False,True
Data Scientist, Other,3.5,HPOne,"Trumbull, CT","Trumbull, CT", CT,True,501 to 1000,18,Company - Private,Insurance Carriers,Insurance,$50 to $100 million (USD),69,116,92,True,True,True,False,True,False,False,False,False,False,False,True
Data Scientist, Other,-1.0,Stride Search,"San Francisco, CA","Westlake Village, CA", CA,False,1 to 50,-1,Company - Private,Other,-1,Less than $1 million (USD),69,116,92,True,True,False,False,False,False,False,False,False,False,False,True
Other, Other,2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA", PA,True,501 to 1000,40,College / University,Colleges & Universities,Education,NA,69,116,92,True,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,-1.0,Blue Cloak LLC,"Sterling, VA",-1, VA,False,NA,-1,Other Organization,Other,-1,NA,69,116,92,True,False,False,True,True,False,True,True,True,True,False,True
Data Scientist, Other,2.7,TBWA\Chiat\Day,"New York, NY","New York, NY", NY,True,1001 to 5000,56,Company - Public,Advertising & Marketing,Business Services,$100 to $500 million (USD),69,116,92,True,True,True,True,True,True,False,False,False,False,False,False
Data Scientist, Other,3.5,ThreeBridge Solutions,"Alpharetta, GA","Minneapolis, MN", GA,False,501 to 1000,15,Company - Private,Consulting,Business Services,NA,69,116,92,True,False,False,True,False,False,False,False,False,False,False,True
Data Scientist, Other,3.2,"Numeric, LLC","Philadelphia, PA","Chadds Ford, PA", PA,False,1 to 50,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),69,116,92,True,False,False,True,False,False,True,True,False,True,True,True
Analyst, Other,3.8,Dermalogica,"Carson, CA","Carson, CA", CA,True,201 to 500,38,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$100 to $500 million (USD),69,116,92,True,True,False,True,True,False,False,False,False,False,False,False
Data Scientist, Other,4.2,Centraprise,"Foster City, CA","Edison, NJ", CA,False,51 to 200,-1,Company - Private,IT Services,Information Technology,Less than $1 million (USD),69,116,92,True,True,False,True,False,False,False,False,False,False,False,True
Data Scientist, Other,4.8,TechProjects,"New York, NY","North Brunswick, NJ", NY,False,1 to 50,13,Company - Private,IT Services,Information Technology,NA,69,116,92,True,True,False,True,True,False,False,False,False,False,False,False
Data Scientist, Other,4.2,DW Simpson,"Frederick, MD","Chicago, IL", MD,False,51 to 200,35,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),69,116,92,True,True,True,True,True,False,False,False,False,False,False,False
Other, Other,3.3,Tempus Labs,"Chicago, IL","Chicago, IL", IL,True,501 to 1000,9,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,NA,31,56,43,True,False,False,True,False,False,False,False,False,True,False,True
Data Scientist, Other,4.0,Grid Dynamics,"Santa Clara, CA","San Ramon, CA", CA,False,1001 to 5000,18,Company - Private,Enterprise Software & Network Solutions,Information Technology,$50 to $100 million (USD),31,56,43,True,True,False,True,True,False,False,False,False,False,True,False
Other, Other,3.9,7Park Data,"New York, NY","New York, NY", NY,True,51 to 200,12,Company - Private,Research & Development,Business Services,NA,31,56,43,True,True,False,False,False,False,False,True,False,False,False,True
Analyst,Senior,3.7,Protolabs,"Maple Plain, MN","Maple Plain, MN", MN,True,1001 to 5000,25,Company - Public,Miscellaneous Manufacturing,Manufacturing,$100 to $500 million (USD),31,56,43,False,False,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,3.9,LinQuest,"Colorado Springs, CO","Los Angeles, CA", CO,False,501 to 1000,20,Company - Private,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD),31,56,43,True,True,True,True,True,True,False,False,False,False,False,False
Other, Other,3.5,Western Digital,"San Jose, CA","San Jose, CA", CA,True,10000+,54,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),31,56,43,True,True,False,False,False,False,True,True,True,True,False,True
Data Scientist, Other,4.0,Trexquant Investment,United States,"Stamford, CT",,False,1 to 50,12,Company - Private,Investment Banking & Asset Management,Finance,NA,31,56,43,True,False,False,True,False,False,False,False,False,False,False,True
Data Scientist, Other,3.0,Ameritas Life Insurance Corp,"Cincinnati, OH","Lincoln, NE", OH,False,1001 to 5000,137,Company - Private,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),31,56,43,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,3.7,Fleetcor,"Atlanta, GA","Atlanta, GA", GA,True,5001 to 10000,24,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),31,56,43,True,True,False,False,True,False,False,False,False,False,False,True
Data Scientist, Other,4.5,Radiant Digital,"Washington, DC","New York, NY", DC,False,1 to 50,-1,Company - Private,Other,-1,Less than $1 million (USD),31,56,43,True,False,False,True,False,False,True,True,False,False,False,False
Data Scientist, Other,2.8,Child Care Aware of America,"Arlington, VA","Arlington, VA", VA,True,51 to 200,37,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),31,56,43,True,True,False,False,False,False,False,False,False,True,False,True
Data Scientist, Other,4.1,IntelliPro Group Inc.,"Santa Clara, CA","Santa Clara, CA", CA,True,201 to 500,-1,Company - Private,Other,-1,$10 to $25 million (USD),31,56,43,True,True,False,False,False,False,True,False,False,False,False,True
Analyst, Other,2.9,Quest Integrity,"Tulsa, OK","Kent, WA", OK,False,201 to 500,28,Company - Public,Oil & Gas Services,"Oil, Gas, Energy & Utilities",$50 to $100 million (USD),31,56,43,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,4.7,Praxis Engineering,"Chantilly, VA","Annapolis Junction, MD", VA,False,201 to 500,22,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),31,56,43,False,False,False,True,False,False,False,False,False,True,True,False
Data Scientist, Other,3.4,USI,"Southfield, MI","Saint Paul, MN", MI,False,1001 to 5000,26,Company - Private,Construction,"Construction, Repair & Maintenance",$100 to $500 million (USD),31,56,43,True,False,True,True,False,True,False,False,False,False,False,True
Data Scientist, Other,3.9,Apex Systems,"San Francisco, CA","Glen Allen, VA", CA,False,1001 to 5000,29,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),31,56,43,False,False,False,True,False,False,False,False,False,False,False,False
